date,weighted,close,high,low,open,volume
2017-10-11,4803.06894,4824.2,4874.89,4718.6,4763.36,338533507.33
2017-10-12,5177.295099,5432.62,5432.63,4814.98,4824.2,848641969.34
2017-10-13,5634.244377,5637.26,5852.78,5391.97,5432.62,1211469140.96
2017-10-14,5699.046564,5824.71,5839.62,5568.86,5637.26,434406119.95
2017-10-15,5619.670949,5688.14,5862.69,5448.22,5824.71,571166215.25
2017-10-16,5690.36252,5759.33,5795.33,5576.1,5677.35,349154669.33
2017-10-17,5616.586212,5598.58,5773.32,5521.09,5759.25,368658284.35
2017-10-18,5365.684688,5575.83,5601.3,5114.87,5598.58,654722509.03
2017-10-19,5656.112141,5698.65,5737.41,5517.62,5576.71,469774559.06
2017-10-20,5889.592438,5993.11,6075.32,5611.39,5698.62,729487923.01
2017-10-21,6064.866964,6006.65,6187.2,5874.54,5993.11,684989667.22
2017-10-22,5892.484212,5982.86,6070.56,5722.98,6006.65,618893096.8
2017-10-23,5841.811133,5903.61,6048.98,5644.22,5982.86,801148315.46
2017-10-24,5648.913306,5513.08,5904.63,5463.41,5903.61,811951129.66
2017-10-25,5534.214453,5734,5747.96,5375.64,5513.08,585738379.88
2017-10-26,5846.398058,5887.61,5970.4,5689.92,5734,547664553.57
2017-10-27,5817.507003,5764.56,5997.83,5692.32,5887.62,488283724.04
2017-10-28,5741.098681,5726.61,5871.04,5654.8,5764.56,305611140.99
2017-10-29,5930.430598,6147.52,6295.43,5679.37,5726.61,966990808.93
2017-10-30,6125.338371,6124.28,6226.18,6018.97,6147.7,481600502.95
2017-10-31,6299.665787,6451.24,6467.2,6090.83,6124.28,637838767.02
2017-11-01,6530.415317,6737.78,6738.74,6355,6449.1,869798619.79
2017-11-02,6964.809781,7024.81,7339.91,6737.77,6737.78,1663170039.86
2017-11-03,7237.404189,7152.12,7445.62,6938.93,7024.81,1120978013.29
2017-11-04,7254.712803,7363.8,7492.24,6957.84,7146.98,773371754.85
2017-11-05,7465.323542,7389.55,7599.44,7284.33,7363.8,789287755.18
2017-11-06,7189.782813,6959.23,7429.7,6934.73,7389.55,1148125488.89
2017-11-07,7093.883512,7102.75,7222.37,6957.8,6959.27,716798409.14
2017-11-08,7413.109602,7444.36,7869.1,7026.97,7102.23,1632547465.88
2017-11-09,7225.405503,7129.59,7457.12,7040.83,7444.36,915963933.06
2017-11-10,6817.176677,6565.8,7318.97,6406.05,7129.59,1513421266.51
2017-11-11,6469.959714,6339.86,6821.5,6197.87,6565.8,878096915.35
2017-11-12,6037.6832,5878.13,6490.53,5493.64,6339.87,1629165385.9
2017-11-13,6365.65196,6522.45,6760.15,5828.34,5878.09,1135256036.03
2017-11-14,6576.075104,6597.06,6728.59,6419.18,6522.45,634604991.54
2017-11-15,7039.031799,7283.22,7330.06,6596.94,6597.06,922959468.47
2017-11-16,7541.790019,7853.68,7964.64,7119.17,7283.02,1010130763.21
2017-11-17,7819.541093,7699.95,8000.19,7534.7,7853.68,917599923.24
2017-11-18,7678.204265,7780.91,7857.52,7458.9,7699.95,571121111
2017-11-19,7889.833794,8042.64,8100.87,7675.41,7781.02,541391321.61
2017-11-20,8154.883028,8244.69,8294.12,7947.28,8042.64,617354329.03
2017-11-21,8127.419904,8099.97,8368.36,7819.06,8245.87,938345413.24
2017-11-22,8200.632097,8234.55,8304.37,8091.63,8099.92,539697375.37
2017-11-23,8167.31994,8013.41,8266.55,8012.35,8234.5,555465146.26
2017-11-24,8161.016856,8200.8,8332.94,7900.17,8013.38,595710405.8
2017-11-25,8485.652539,8754.69,8761.98,8153.7,8203.45,718483679.6
2017-11-26,9110.279874,9318.42,9474.62,8746.56,8754.62,782499976.71
2017-11-27,9589.792931,9733.2,9733.61,9316.84,9318.42,1025175619.87
2017-11-28,9860.745261,9906.04,9969.58,9638.2,9732.63,865328615.73
2017-11-29,10366.608993,9837.86,11417.84,8938.7,9906.04,2418792360.6
2017-11-30,9818.839648,9946.76,10689.06,9023.77,9848.05,1836210107.31
2017-12-01,10261.381125,10861.47,10942.8,9420.93,9947.08,1353669597.43
2017-12-02,10946.946831,10912.73,11175.23,10715.55,10861.47,950474241.58
2017-12-03,11299.931662,11246.21,11851.09,10578.43,10912.72,1380012064.12
2017-12-04,11353.600377,11623.91,11624.63,10917.81,11244.2,1057859226.18
2017-12-05,11694.413326,11667.13,11901.87,11486.13,11624.37,1048839303.8
2017-12-06,12720.953543,13749.57,13843.2,11661.76,11667.13,2437037791.81
2017-12-07,15180.38995,16850.31,16879.26,13401.61,13750.09,4510225316.19
2017-12-08,15852.917801,16047.61,17294.85,13906.1,16867.98,4546014731.58
2017-12-09,14836.130532,14843.42,16313.18,13151.47,16048.18,2699876215.33
2017-12-10,14403.51435,15059.6,15783.2,13031,14839.98,2904037859.64
2017-12-11,16492.564415,16732.47,17399.18,15024.56,15060.45,2634267594.52
2017-12-12,16907.767328,17083.9,17560.65,16254.53,16733.29,2246138895.89
2017-12-13,16576.152554,16286.82,17267.96,15669.86,17083.9,2576055941.69
2017-12-14,16436.677573,16467.91,16941.08,16023.64,16286.82,1773813863.46
2017-12-15,17457.410595,17604.85,17987.03,16442.2,16467.91,2682351213.91
2017-12-16,18531.985351,19345.49,19587.7,17318.54,17594.08,2078806368.79
2017-12-17,19288.660398,19065.71,19870.62,18750.91,19346.6,2264650369.71
2017-12-18,18653.38687,18972.32,19221.1,18114.42,19065.71,2597510049.89
2017-12-19,17970.944769,17523.7,19021.97,16812.8,18971.19,3136709262.09
2017-12-20,16654.150397,16461.97,17813.6,15642.69,17521.73,3791752510.78
2017-12-21,15997.160997,15632.12,17301.83,14952.98,16461.09,2619295475.76
2017-12-22,13374.713015,13664.97,15823.72,10875.71,15632.12,6245731508.4
2017-12-23,14643.662732,14396.46,15493.23,13356.07,13664.97,2491903154.48
2017-12-24,13312.541224,13789.95,14413.72,12166.45,14396.63,2428437693.16
2017-12-25,13843.912905,13833.49,14467.43,13010.71,13789.95,1487888106.52
2017-12-26,15360.136455,15756.56,16094.67,13748.49,13830.19,2198577125.17
2017-12-27,15592.997821,15416.64,16514.59,14534.66,15757.02,2162831128.76
2017-12-28,14239.365523,14398.7,15505.51,13466.07,15416.34,2425912717.56
2017-12-29,14583.294604,14392.57,15109.81,13951.08,14398.45,1733583750.2
2017-12-30,13112.378843,12531.52,14461.46,11962.09,14392.14,2387311023.42
2017-12-31,13410.039616,13850.4,14241.82,12359.43,12532.38,1492142483.58
2018-01-01,13484.458944,13444.88,13921.53,12877.67,13850.49,1057521524.42
2018-01-02,14207.160443,14754.13,15306.13,12934.16,13444.88,1956783037.35
2018-01-03,15056.842006,15156.62,15435.01,14579.71,14754.09,1604206990.04
2018-01-04,14929.551712,15180.08,15408.66,14244.67,15156.49,1656714736.62
2018-01-05,16088.913818,16954.78,17126.95,14832.36,15180.08,2283988962.92
2018-01-06,16832.331988,17172.3,17252.85,16286.57,16954.76,1412703790.73
2018-01-07,16575.026167,16228.16,17184.81,15791.13,17174.5,1309532650.11
2018-01-08,15207.485712,14976.17,16302.92,13902.31,16228.26,2166366561.33
2018-01-09,14908.178442,14468.5,15390.28,14221.55,14976.17,1486802326.34
2018-01-10,14230.697761,14919.49,14919.49,13450.54,14468.09,2025083791.13
2018-01-11,13683.845831,13308.06,14979.96,12825.95,14920.36,2373494121.74
2018-01-12,13738.805915,13841.19,14129.08,12851.91,13308.06,1402292716.89
2018-01-13,14324.536527,14243.12,14595.04,13830.28,13841.19,1021352776.21
2018-01-14,13645.390666,13638.63,14415.67,13031.91,14244.12,1112590573.36
2018-01-15,13919.193455,13631.98,14355.82,13416.71,13638.63,1170462750.59
2018-01-16,11798.031394,11282.49,13648.84,10032.69,13634.6,3842651741.45
2018-01-17,10518.193819,11162.7,11736.3,9205.38,11282.49,3666978316.26
2018-01-18,11503.389527,11175.52,12018.43,10642.33,11162.7,2357251805.09
2018-01-19,11407.005243,11521.76,11780.49,10867.18,11175.52,1264875700.45
2018-01-20,12534.943704,12783.94,13031.04,11502.11,11521.82,1492721765.44
2018-01-21,11905.109147,11549.93,12787.35,11101.73,12783.54,1552755289.93
2018-01-22,10933.856322,10814.52,11913.74,10067.76,11549.98,1811992345.95
2018-01-23,10764.751098,10858.23,11388.52,9980.5,10814.52,1710180828.64
2018-01-24,11108.652317,11429.02,11531.6,10506.55,10853.78,1286435482.05
2018-01-25,11370.442791,11175.87,11741.92,10930.34,11428.11,1061064251.44
2018-01-26,10959.790137,11104.2,11656.54,10346.86,11175.87,1560135332.27
2018-01-27,11346.411399,11459.71,11638.69,10879.2,11104.34,1031091633.68
2018-01-28,11808.302967,11767.74,12064.19,11407.94,11460.39,1038153169.8
2018-01-29,11408.673423,11233.95,11860.29,11089.52,11767.74,920836244.04
2018-01-30,10488.592342,10107.26,11263.7,9871.21,11234.32,1720894077.2
2018-01-31,10067.872075,10226.86,10377.96,9698.13,10107.4,1230902973.11
2018-02-01,9402.26054,9114.72,10280.84,8726.95,10226.86,1964308989.29
2018-02-02,8582.741224,8870.82,9147.93,7786.2,9114.73,2768759876.15
2018-02-03,9003.231388,9251.27,9504.37,8194.68,8872.87,1253484523.4
2018-02-04,8585.234682,8218.05,9400.99,7889.83,9251.27,1413207410.82
2018-02-05,7413.509653,6937.08,8391.29,6627.31,8218.05,2534149181.03
2018-02-06,6851.605861,7701.25,7932.38,5968.36,6936.43,3397596513.74
2018-02-07,7956.391186,7592.72,8572.68,7208.86,7701.25,2159765331.36
2018-02-08,8260.833234,8260.69,8643.94,7590.48,7593.78,1594673973.51
2018-02-09,8307.091104,8696.83,8743.2,7775.36,8259.26,1348072086.15
2018-02-10,8668.238324,8569.29,9081.49,8176.25,8696.83,1348923336.33
2018-02-11,8222.405482,8084.61,8573.35,7862.31,8569.32,1013771945.88
2018-02-12,8692.661498,8911.27,8997.34,8084.41,8084.61,1085921871.17
2018-02-13,8651.479635,8544.69,8955.15,8379.35,8911.17,853320352.71
2018-02-14,9131.190478,9485.64,9508.22,8542.98,8544.69,1220863360.18
2018-02-15,9874.986878,10033.75,10223.58,9363.38,9485.64,1666668487.88
2018-02-16,10059.314085,10188.73,10303.14,9720.38,10033.75,1061827697.26
2018-02-17,10738.444231,11097.21,11119.45,10074.07,10188.73,1327921168.02
2018-02-18,10747.206539,10417.23,11288.34,10161.01,11097.21,1659704217.34
2018-02-19,10961.646601,11182.28,11265.96,10336.32,10418.12,1186535653.61
2018-02-20,11515.287712,11256.43,11802.23,11130.95,11182.28,1640343867.77
2018-02-21,10818.32895,10481.66,11295.58,10256.21,11256.78,1982721124.63
2018-02-22,10232.978754,9847.96,10941.57,9757.19,10481.66,1795951829.82
2018-02-23,10040.973302,10175.51,10420.67,9604,9847.96,1399448203.16
2018-02-24,9934.442784,9705.73,10528,9396.54,10175.51,1244484468.57
2018-02-25,9621.36192,9610.11,9873.79,9329.44,9705.73,793093192.66
2018-02-26,10064.425148,10326.5,10457.51,9411.82,9610.11,1181729273.47
2018-02-27,10632.607869,10594.76,10879.38,10154.24,10326.5,1060840699.02
2018-02-28,10680.295144,10334.44,11067.76,10303.14,10594.76,1126074675.67
2018-03-01,10770.619018,10929.37,11090.3,10247.56,10334.44,952472120.03
2018-03-02,11048.682891,11043.12,11191.94,10801.45,10929.37,852908489.64
2018-03-03,11394.60464,11465.36,11530.66,11043.12,11043.12,812200126.22
2018-03-04,11320.357293,11504.42,11539.79,11084.01,11465.36,690727335.55
2018-03-05,11584.180981,11440.73,11694.15,11431.55,11503.94,791471905.1
2018-03-06,11013.097712,10735.45,11441.65,10589.28,11440.33,1210081181.36
2018-03-07,10154.420969,9928.56,10913.7,9470.73,10735.45,1858869115
2018-03-08,9634.837327,9316.72,10119.21,9086.85,9928.56,1492236089.97
2018-03-09,8911.121183,9252.76,9433.38,8393.45,9316.77,2081621422.7
2018-03-10,9240.537644,8797.27,9518.62,8727.43,9252.76,1084925795.69
2018-03-11,9172.912389,9544.84,9735.64,8484.32,8797.27,1374814644.2
2018-03-12,9384.192451,9142.15,9907.41,8796.52,9543.98,1435404200.39
2018-03-13,9184.199268,9160.12,9486.12,8856.65,9142.27,1228556284.3
2018-03-14,8564.809665,8217.7,9360.66,7966.94,9160.12,1385572511.72
2018-03-15,8111.678837,8268.41,8432.12,7698.47,8216.22,1519850464.55
2018-03-16,8349.185878,8283.23,8616.63,7924.11,8267.95,1082790136.53
2018-03-17,8078.90325,7883.45,8360.64,7765.41,8283.23,901939422.97
2018-03-18,7724.083074,8215.4,8299.86,7318.46,7882.67,1535519444.95
2018-03-19,8425.867238,8623.14,8725.6,8129.66,8215.5,1447812723.08
2018-03-20,8718.288903,8920.71,9056.23,8339.8,8623.14,1150462439.42
2018-03-21,9013.723816,8911.35,9184.51,8778.69,8920.53,991376396.96
2018-03-22,8781.843428,8724.98,9107,8500.88,8911.37,1023286566.15
2018-03-23,8572.754344,8934.8,8935.88,8307.58,8724.98,939997284.45
2018-03-24,8871.345355,8548.06,9036.23,8515.53,8935.51,827663165.33
2018-03-25,8565.78363,8472.84,8690.36,8395.85,8548.39,657643520.26
2018-03-26,8183.216899,8152.2,8521.04,7869.27,8472.56,1079038734.78
2018-03-27,7987.72939,7808.48,8226.24,7752.3,8152.18,930754990.52
2018-03-28,7963.520735,7959.78,8117.79,7752.6,7808.42,657712114.92
2018-03-29,7422.693137,7106.62,7983.77,6927.11,7959.78,1379180030.3
2018-03-30,6894.755398,6853.76,7280.27,6595.26,7106.62,1584675343.21
2018-03-31,7067.285319,6943.77,7228.4,6806.34,6853.75,915400590.57
2018-04-01,6775.243764,6835.84,7056.22,6463.54,6943.77,889887684.72
2018-04-02,7030.690041,7074.6,8218.66,6792.3,6835.58,748861435.14
2018-04-03,7371.946641,7434.3,7528.97,7039.88,7074.65,905326798.64
2018-04-04,7079.311161,6815.5,7442.42,6727.09,7434.3,877199782.17
2018-04-05,6791.63363,6790.45,6933.66,6602.38,6815.5,777145174.76
2018-04-06,6673.905163,6634.86,6869.53,6526.67,6790.45,605651287.47
2018-04-07,6947.040933,6917.2,7083.85,6624.47,6634.86,564883141.53
2018-04-08,7051.699901,7049.92,7132.03,6911.02,6917.2,425825572.09
2018-04-09,6909.184256,6789.53,7204.28,6633.69,7049.92,901883664.92
2018-04-10,6843.029749,6871.07,6922.84,6676.72,6789.53,424510977.27
2018-04-11,6946.379067,6977.13,6999.37,6839.16,6871.07,450141340.22
2018-04-12,7556.690998,7927.73,8051.95,6791.33,6977.04,1490759969.77
2018-04-13,8041.971165,7899.11,8237.16,7758.8,7927.73,1171435820.59
2018-04-14,8057.849747,8022.51,8195.34,7841.19,7898.74,537286381.88
2018-04-15,8289.896026,8376.73,8437.03,8021.04,8022.51,570527804.56
2018-04-16,8137.063378,8079.77,8430.93,7929.24,8376.73,713471956.84
2018-04-17,8075.231892,7921.63,8187.6,7858.12,8079.77,580880500.84
2018-04-18,8124.569701,8189.96,8246.57,7908.92,7921.65,593500791.64
2018-04-19,8268.20835,8301.82,8321.01,8136.42,8189.92,602099034.89
2018-04-20,8541.694418,8877.08,8945.14,8243.49,8301.82,979994921.45
2018-04-21,8854.2882,8935.72,9047.82,8631.18,8877.15,829073400.66
2018-04-22,8945.283364,8823.36,9043.98,8788.44,8935.85,610183093.43
2018-04-23,8948.765395,8968.25,9025.73,8804.2,8823.46,553892335.42
2018-04-24,9361.536924,9655.77,9741.91,8957.68,8967.86,1276464750.74
2018-04-25,9231.48409,8873.62,9765.23,8757.06,9657.69,1779806222.98
2018-04-26,8930.298835,9282.12,9315.13,8669.38,8873.57,997427934.62
2018-04-27,9243.263762,8938.47,9385.87,8923.48,9289.01,758182407.35
2018-04-28,9287.806111,9351.47,9435.9,8892.52,8938.47,774111704.68
2018-04-29,9394.105406,9407.04,9552.67,9189.07,9349.94,640931911.37
2018-04-30,9315.050296,9248.45,9459.81,9133.6,9407.35,574099218.21
2018-05-01,9030.01083,9077.28,9251.66,8851.1,9248.25,669555436.99
2018-05-02,9154.853819,9232.19,9271.62,8993.82,9077.28,527488395.49
2018-05-03,9462.960968,9745.04,9817.19,9172.28,9232.19,857646889.15
2018-05-04,9665.018119,9699.61,9785.15,9547.21,9746.26,663887678.35
2018-05-05,9870.997795,9845.9,9968.85,9687.09,9700.37,679872376.4
2018-05-06,9675.783147,9644.92,9936.96,9441.93,9846.44,608650204.19
2018-05-07,9379.16004,9377.81,9662.23,9202.13,9643.99,692580062.51
2018-05-08,9275.148464,9196.13,9472.09,9063.07,9377.08,673924125.29
2018-05-09,9206.700913,9321.16,9373.46,8987.27,9196.13,625495066.08
2018-05-10,9273.966324,9032.22,9393.95,9017.13,9321.52,629850604.12
2018-05-11,8735.340879,8421,9032.27,8363.5,9032.22,1176888629.2
2018-05-12,8447.44252,8486.67,8653.8,8225.97,8420.82,783972252.35
2018-05-13,8603.605517,8709.46,8773.96,8350.91,8488.07,525395861.86
2018-05-14,8627.200606,8672.9,8883,8312.72,8709.46,874543293.99
2018-05-15,8645.986276,8480.16,8848.69,8441.25,8672.88,730739738.9
2018-05-16,8294.450448,8344.78,8501.65,8119.17,8480.16,789660713.22
2018-05-17,8268.293991,8071.04,8476.45,8015.77,8342.69,615539512.71
2018-05-18,8128.772336,8247.91,8280.45,7940.35,8071.04,558167598.76
2018-05-19,8296.504049,8249.24,8397.27,8160.8,8247.91,381458405.45
2018-05-20,8429.51564,8533,8591.45,8181.46,8249.24,418898289.02
2018-05-21,8491.390951,8419.65,8585.85,8347.88,8533.22,463653636.91
2018-05-22,8228.405782,7992.75,8428.6,7962.43,8419.67,543342369.36
2018-05-23,7746.026067,7505.77,8031.63,7460.66,7992.75,934151146.29
2018-05-24,7531.486588,7584.74,7729.48,7283.77,7505.77,826278113.25
2018-05-25,7496.988759,7475.36,7652.37,7347.96,7584.78,634474356.99
2018-05-26,7517.698201,7355.06,7626.69,7314.71,7475.36,368322782.27
2018-05-27,7349.287647,7362.23,7420.07,7256.67,7355.06,341348321.23
2018-05-28,7266.40521,7118.88,7455.55,7092.91,7362.23,526854342.95
2018-05-29,7336.185827,7474.75,7533.03,7069.01,7118.88,634849312.09
2018-05-30,7461.485742,7393.02,7571.08,7295.78,7474.75,505870974.98
2018-05-31,7539.000046,7502.15,7608.87,7349.52,7393.02,458223966.12
2018-06-01,7509.344523,7530.55,7614.66,7370.27,7501.74,458687659.47
2018-06-02,7640.082532,7643.26,7697.34,7467.79,7530.55,362414878.61
2018-06-03,7730.21569,7719.75,7774.96,7606.76,7643.26,332313005.46
2018-06-04,7602.613238,7503.2,7760.73,7469.21,7719.73,427448262.3
2018-06-05,7536.815426,7629.4,7672.7,7394.97,7503.32,440337235.4
2018-06-06,7630.618709,7661.79,7701.35,7504.98,7629.4,396116252.65
2018-06-07,7727.613696,7700.11,7755.92,7651.13,7661.79,342475552.09
2018-06-08,7657.080819,7627.52,7709.61,7559.5,7700.4,310119047.41
2018-06-09,7646.647793,7513.69,7691.74,7495.72,7627.56,218013881.09
2018-06-10,7007.296042,6773.72,7514.04,6661.98,7513.76,895514425.38
2018-06-11,6783.62382,6887.37,6913.85,6652.89,6773.72,482788065.15
2018-06-12,6702.508291,6556.94,6888.33,6462.61,6887.43,509372466.34
2018-06-13,6412.393737,6310.43,6623,6140.63,6556.94,797087281.14
2018-06-14,6526.778806,6643.26,6719.44,6286.23,6310.43,620296377.11
2018-06-15,6568.842427,6396.71,6667.23,6380.69,6643.63,379228601.07
2018-06-16,6493.551506,6503.1,6569.15,6345.99,6396.71,232802782.59
2018-06-17,6535.96779,6457.78,6585.77,6446.38,6503.1,224575526.46
2018-06-18,6590.149847,6714.82,6802.03,6401.41,6457.78,430241689.13
2018-06-19,6747.918793,6741.28,6839.6,6672.2,6714.56,370797057.99
2018-06-20,6711.91887,6761.27,6817.9,6569.96,6741.28,400530201.24
2018-06-21,6756.191081,6720.64,6790.08,6687.66,6761.27,295690715.67
2018-06-22,6282.114475,6051.47,6731.51,5941.32,6720.64,862826624.25
2018-06-23,6151.332658,6166.54,6257.88,6033.2,6051.47,350697378.49
2018-06-24,6022.382476,6157.78,6254.02,5782.13,6166.36,667479078.32
2018-06-25,6231.591942,6260.35,6344.45,6095.25,6157.78,492834172.99
2018-06-26,6220.02046,6088.39,6286.36,6067.49,6260.4,391396653.43
2018-06-27,6121.619409,6141.57,6192.11,6021.69,6092.26,383457137.86
2018-06-28,6069.103558,5871.28,6172.23,5844.26,6141.57,385907044.98
2018-06-29,5972.967874,6203.8,6286.67,5813.02,5870.81,554799001.51
2018-06-30,6394.342968,6385.38,6503.33,6194.51,6203.81,419284677.69
2018-07-01,6363.916149,6339.04,6429.5,6262.72,6385.43,259708490.63
2018-07-02,6376.362749,6615.66,6673.71,5537.86,6342.69,465915661.24
2018-07-03,6519.899905,6509.58,6670.3,6473.48,6616.6,356390898.98
2018-07-04,6610.494663,6590.06,6777.97,6411.13,6508.43,412202352.61
2018-07-05,6604.642203,6534.81,6691.32,6448.23,6589.77,421189063.01
2018-07-06,6575.578445,6602.02,6633.44,6458.14,6534.81,310759733.14
2018-07-07,6633.175464,6758.08,6814.42,6518.23,6602.03,277167900.06
2018-07-08,6767.024629,6707.38,6782.85,6684.15,6758.08,268455446.1
2018-07-09,6733.111514,6668.84,6803.1,6625.58,6707.46,328316145.78
2018-07-10,6487.528189,6306.85,6683.61,6277.23,6668.84,470432142.71
2018-07-11,6417.978108,6394.36,6405.59,6293.68,6306.87,327667754.35
2018-07-12,6240.192379,6253.6,6394.93,6084,6394.36,409078182.65
2018-07-13,6275.011758,6229.83,6349.21,6131.54,6253.66,319802271.97
2018-07-14,6293.640296,6268.75,6332.46,6190.18,6229.61,174416786.37
2018-07-15,6385.319065,6364.26,6401.5,6245.75,6268.32,218543291.78
2018-07-16,6607.949594,6740.55,6761.84,6349.83,6364.26,494264915.91
2018-07-17,7092.726822,7326.7,7476.24,6677.56,6740.54,799401451.35
2018-07-18,7451.052956,7383.39,7590.65,7253.71,7326.76,788460811.94
2018-07-19,7445.83902,7477.5,7563.7,7289.9,7383.39,522544440.45
2018-07-20,7456.382525,7333.93,7676.55,7279.34,7477.1,603034414.79
2018-07-21,7381.428751,7405.4,7453.07,7220.37,7333.93,297440355.21
2018-07-22,7488.77553,7398.64,7569.28,7345.25,7405.4,355565264.85
2018-07-23,7707.998125,7718,7798.59,7376.66,7398.64,745533303.01
2018-07-24,8112.358928,8395.82,8485.71,7692.16,7718,1166560702.13
2018-07-25,8184.748915,8170.23,8481.11,8061.07,8395.81,736530740.43
2018-07-26,8151.94244,7937.25,8302.24,7862.67,8170.37,643953970.45
2018-07-27,8044.36555,8182.89,8278.01,7806.25,7937.1,646256012.09
2018-07-28,8187.716789,8230.87,8238.04,8070.04,8182.88,295872316.42
2018-07-29,8224.397015,8216.78,8291.55,8123.53,8230.82,280233415.98
2018-07-30,8116.429985,8176.06,8273.61,7867.44,8216.7,681120739.99
2018-07-31,7876.166042,7735.3,8176.27,7663.7,8176.08,765186307.24
2018-08-01,7588.005605,7610.9,7760.74,7449.31,7736.25,595404848.88
2018-08-02,7612.277074,7542.34,7713.32,7470.86,7610.9,424093581.76
2018-08-03,7418.273101,7417.6,7542.49,7296.76,7542.34,586982505.83
2018-08-04,7187.076361,7017.89,7490.89,6940.15,7417.6,534002935.97
2018-08-05,7019.445471,7042.39,7092.53,6898.31,7017.89,368914046.39
2018-08-06,7010.131768,6945.78,7160.4,6854.79,7042.57,410408444.75
2018-08-07,6962.546441,6723.21,7150.86,6685.02,6945.77,575690006.27
2018-08-08,6432.062317,6285.02,6723.99,6133.03,6723.29,838853615.89
2018-08-09,6426.615294,6543.24,6631.23,6195.02,6285.06,575748446.38
2018-08-10,6340.23942,6153.41,6582.14,6025.91,6543.25,639457019.98
2018-08-11,6226.075543,6242.54,6488.55,6014.26,6152.95,545722619.11
2018-08-12,6327.416489,6322.92,6483.39,6176.89,6242.53,366460108.69
2018-08-13,6365.681875,6263.2,6545.02,6157.03,6322.41,452431672.68
2018-08-14,6069.234683,6199.6,6266.5,5891.87,6263.2,759847789.73
2018-08-15,6410.341291,6274.22,6620.07,6193.63,6199.63,852103141.83
2018-08-16,6371.809007,6323.81,6478.07,6217.33,6274.22,454679037.36
2018-08-17,6501.357678,6591.16,6594.72,6300.45,6323.81,477089455.56
2018-08-18,6464.191397,6405.71,6622.16,6322.44,6591.18,336744293.81
2018-08-19,6437.665274,6502.18,6560.88,6330.56,6405.74,253984821.8
2018-08-20,6420.784635,6269.9,6537.54,6248.39,6502.24,397981291.82
2018-08-21,6424.635859,6491.11,6506.69,6259.81,6270.09,396746063.37
2018-08-22,6580.769337,6366.13,6890.79,6264.34,6491.09,764005011.18
2018-08-23,6462.069552,6538.95,6575.28,6356.96,6366.14,340811486.77
2018-08-24,6589.866261,6708.96,6736.83,6481.76,6539.13,382456858.97
2018-08-25,6763.624484,6749.56,6808.89,6684.19,6708.94,258296664.16
2018-08-26,6698.616386,6720.6,6793.17,6588.48,6749.71,265820591.17
2018-08-27,6764.593515,6915.73,6944.21,6674.84,6720.6,405769271.5
2018-08-28,7023.810214,7091.38,7136.71,6877.2,6915.92,487789642
2018-08-29,7071.589212,7052,7137.47,6944.76,7091.38,356139022.3
2018-08-30,6944.627922,6998.76,7072.64,6818.69,7051.61,425475685.56
2018-08-31,7014.274267,7026.96,7096.73,6903.08,6998.76,349131152.81
2018-09-01,7171.599431,7203.46,7272.03,7025.58,7026.96,300301833.39
2018-09-02,7284.62169,7301.26,7384.38,7144.71,7203.46,447453370.83
2018-09-03,7286.662678,7270.05,7350.58,7204.89,7301.25,309327793.27
2018-09-04,7363.92481,7369.86,7417.65,7246.76,7270.05,343762001.58
2018-09-05,7037.554684,6705.03,7401.43,6694.06,7369.89,797851163.66
2018-09-06,6452.971221,6515.42,6727.19,6295.11,6705.06,823309044.3
2018-09-07,6478.881431,6411.78,6549.39,6345.48,6515.42,344487244.01
2018-09-08,6383.465196,6200.16,6480.57,6134.76,6413.12,317380272.09
2018-09-09,6315.091197,6249.07,6451.25,6161.83,6200.23,244400344.41
2018-09-10,6320.736115,6324.43,6371.42,6247.64,6249.07,320435279.61
2018-09-11,6313.331471,6295.54,6415.51,6199.19,6324.43,324512939.85
2018-09-12,6296.28527,6337.11,6357.89,6208.28,6295.54,332537236.17
2018-09-13,6471.704521,6492,6534.89,6337.08,6337.08,425090869.76
2018-09-14,6513.793897,6486.01,6591.59,6393.84,6492.17,377989402.01
2018-09-15,6532.425543,6522.08,6573.19,6473.47,6485.39,208349557
2018-09-16,6490.6657,6502.44,6525.05,6404.31,6522.68,200545603.1
2018-09-17,6370.498504,6261.48,6538.82,6216.83,6502.44,399675966.34
2018-09-18,6327.254784,6346.44,6393.39,6238.25,6261.33,348485895.37
2018-09-19,6345.353115,6398.8,6522.9,6131.02,6346.44,452379323.08
2018-09-20,6444.587288,6505.9,6551.93,6361.33,6398.83,301619960.91
2018-09-21,6678.46772,6762.06,6785.22,6501.01,6505.97,569642976.25
2018-09-22,6725.732232,6716.6,6834.49,6633.01,6762.07,261159308.22
2018-09-23,6724.512669,6702.7,6768.56,6663.9,6716.6,169080003.37
2018-09-24,6634.647079,6583.53,6717.6,6557.82,6702.73,324660682.66
2018-09-25,6428.070947,6437.74,6583.54,6333.21,6583.53,420279170.44
2018-09-26,6487.998475,6462.6,6543.92,6383.16,6437.74,264402806.65
2018-09-27,6568.016065,6686.13,6733.94,6434.76,6462.6,345096700.08
2018-09-28,6688.872912,6635.38,6806.1,6545.41,6686.13,497340510.07
2018-09-29,6570.494491,6603.75,6635.42,6474.23,6635.4,245055396.51
2018-09-30,6618.615435,6623.71,6741.96,6543.68,6603.75,174302164.09
2018-10-01,6601.07544,6594.98,6662.6,6510.54,6623.82,256959931.63
